code,name,utf8
U+1F49A,green heart,0xF0 0x9F 0x92 0x9A,
U+1F49B,yellow heart,0xF0 0x9F 0x92 0x9B,
U+1F9E1,orange heart,0xF0 0x9F 0xA7 0xA1,
U+2764,⊛ heart on fire,0xE2 0x9D 0xA4,U+2764 U+FE0F U+200D U+1F525
U+1F494,broken heart,0xF0 0x9F 0x92 0x94,
U+2763,heart exclamation,0xE2 0x9D 0xA3,
U+1F49F,heart decoration,0xF0 0x9F 0x92 0x9F,
U+1F495,two hearts,0xF0 0x9F 0x92 0x95,
U+1F49E,revolving hearts,0xF0 0x9F 0x92 0x9E,
U+1F493,beating heart,0xF0 0x9F 0x92 0x93,
U+1F497,growing heart,0xF0 0x9F 0x92 0x97,
U+1F496,sparkling heart,0xF0 0x9F 0x92 0x96,
U+1F49D,heart with ribbon,0xF0 0x9F 0x92 0x9D,
U+1F498,heart with arrow,0xF0 0x9F 0x92 0x98,
U+1F48C,love letter,0xF0 0x9F 0x92 0x8C,
U+1F48B,kiss mark,0xF0 0x9F 0x92 0x8B,
U+1F64A,speak-no-evil monkey,0xF0 0x9F 0x99 0x8A,
U+1F649,hear-no-evil monkey,0xF0 0x9F 0x99 0x89,
U+1F648,see-no-evil monkey,0xF0 0x9F 0x99 0x88,
U+1F63E,pouting cat,0xF0 0x9F 0x98 0xBE,
U+1F63F,crying cat,0xF0 0x9F 0x98 0xBF,
U+1F640,weary cat,0xF0 0x9F 0x99 0x80,
U+1F63D,kissing cat,0xF0 0x9F 0x98 0xBD,
U+1F63C,cat with wry smile,0xF0 0x9F 0x98 0xBC,
U+1F63B,smiling cat with heart-eyes,0xF0 0x9F 0x98 0xBB,
U+1F639,cat with tears of joy,0xF0 0x9F 0x98 0xB9,
U+1F638,grinning cat with smiling eyes,0xF0 0x9F 0x98 0xB8,
U+1F63A,grinning cat,0xF0 0x9F 0x98 0xBA,
U+1F916,robot,0xF0 0x9F 0xA4 0x96,
U+1F47E,alien monster,0xF0 0x9F 0x91 0xBE,
U+1F47D,alien,0xF0 0x9F 0x91 0xBD,
U+1F47B,ghost,0xF0 0x9F 0x91 0xBB,
U+1F47A,goblin,0xF0 0x9F 0x91 0xBA,
U+1F479,ogre,0xF0 0x9F 0x91 0xB9,
U+1F921,clown face,0xF0 0x9F 0xA4 0xA1,
U+1F4A9,pile of poo,0xF0 0x9F 0x92 0xA9,
U+2620,skull and crossbones,0xE2 0x98 0xA0,
U+1F480,skull,0xF0 0x9F 0x92 0x80,
U+1F47F,angry face with horns,0xF0 0x9F 0x91 0xBF,
U+1F608,smiling face with horns,0xF0 0x9F 0x98 0x88,
U+1F92C,face with symbols on mouth,0xF0 0x9F 0xA4 0xAC,
U+1F620,angry face,0xF0 0x9F 0x98 0xA0,
U+1F621,pouting face,0xF0 0x9F 0x98 0xA1,
U+1F624,face with steam from nose,0xF0 0x9F 0x98 0xA4,
U+1F971,yawning face,0xF0 0x9F 0xA5 0xB1,
U+1F62B,tired face,0xF0 0x9F 0x98 0xAB,
U+1F629,weary face,0xF0 0x9F 0x98 0xA9,
U+1F613,downcast face with sweat,0xF0 0x9F 0x98 0x93,
U+1F61E,disappointed face,0xF0 0x9F 0x98 0x9E,
U+1F623,persevering face,0xF0 0x9F 0x98 0xA3,
U+1F616,confounded face,0xF0 0x9F 0x98 0x96,
U+1F631,face screaming in fear,0xF0 0x9F 0x98 0xB1,
U+1F62D,loudly crying face,0xF0 0x9F 0x98 0xAD,
U+1F622,crying face,0xF0 0x9F 0x98 0xA2,
U+1F625,sad but relieved face,0xF0 0x9F 0x98 0xA5,
U+1F630,anxious face with sweat,0xF0 0x9F 0x98 0xB0,
U+1F628,fearful face,0xF0 0x9F 0x98 0xA8,
U+1F627,anguished face,0xF0 0x9F 0x98 0xA7,
U+1F626,frowning face with open mouth,0xF0 0x9F 0x98 0xA6,
U+1F97A,pleading face,0xF0 0x9F 0xA5 0xBA,
U+1F633,flushed face,0xF0 0x9F 0x98 0xB3,
U+1F632,astonished face,0xF0 0x9F 0x98 0xB2,
U+1F62F,hushed face,0xF0 0x9F 0x98 0xAF,
U+2639,frowning face,0xE2 0x98 0xB9,
U+1F641,slightly frowning face,0xF0 0x9F 0x99 0x81,
U+1F61F,worried face,0xF0 0x9F 0x98 0x9F,
U+1F615,confused face,0xF0 0x9F 0x98 0x95,
U+1F9D0,face with monocle,0xF0 0x9F 0xA7 0x90,
U+1F913,nerd face,0xF0 0x9F 0xA4 0x93,
U+1F60E,smiling face with sunglasses,0xF0 0x9F 0x98 0x8E,
U+1F978,disguised face,0xF0 0x9F 0xA5 0xB8,
U+1F973,partying face,0xF0 0x9F 0xA5 0xB3,
U+1F920,cowboy hat face,0xF0 0x9F 0xA4 0xA0,
U+1F92F,exploding head,0xF0 0x9F 0xA4 0xAF,
U+1F635,knocked-out face,0xF0 0x9F 0x98 0xB5,
U+1F974,woozy face,0xF0 0x9F 0xA5 0xB4,
U+1F976,cold face,0xF0 0x9F 0xA5 0xB6,
U+1F975,hot face,0xF0 0x9F 0xA5 0xB5,
U+1F927,sneezing face,0xF0 0x9F 0xA4 0xA7,
U+1F92E,face vomiting,0xF0 0x9F 0xA4 0xAE,
U+1F922,nauseated face,0xF0 0x9F 0xA4 0xA2,
U+1F915,face with head-bandage,0xF0 0x9F 0xA4 0x95,
U+1F912,face with thermometer,0xF0 0x9F 0xA4 0x92,
U+1F637,face with medical mask,0xF0 0x9F 0x98 0xB7,
U+1F634,sleeping face,0xF0 0x9F 0x98 0xB4,
U+1F924,drooling face,0xF0 0x9F 0xA4 0xA4,
U+1F62A,sleepy face,0xF0 0x9F 0x98 0xAA,
U+1F614,pensive face,0xF0 0x9F 0x98 0x94,
U+1F60C,relieved face,0xF0 0x9F 0x98 0x8C,
U+1F925,lying face,0xF0 0x9F 0xA4 0xA5,
U+1F62E,⊛ face exhaling,0xF0 0x9F 0x98 0xAE,U+1F62E U+200D U+1F4A8
U+1F62C,grimacing face,0xF0 0x9F 0x98 0xAC,
U+1F644,face with rolling eyes,0xF0 0x9F 0x99 0x84,
U+1F612,unamused face,0xF0 0x9F 0x98 0x92,
U+1F60F,smirking face,0xF0 0x9F 0x98 0x8F,
U+1F636,face without mouth,0xF0 0x9F 0x98 0xB6,
U+1F611,expressionless face,0xF0 0x9F 0x98 0x91,
U+1F610,neutral face,0xF0 0x9F 0x98 0x90,
U+1F928,face with raised eyebrow,0xF0 0x9F 0xA4 0xA8,
U+1F910,zipper-mouth face,0xF0 0x9F 0xA4 0x90,
U+1F914,thinking face,0xF0 0x9F 0xA4 0x94,
U+1F92B,shushing face,0xF0 0x9F 0xA4 0xAB,
U+1F92D,face with hand over mouth,0xF0 0x9F 0xA4 0xAD,
U+1F917,hugging face,0xF0 0x9F 0xA4 0x97,
U+1F911,money-mouth face,0xF0 0x9F 0xA4 0x91,
U+1F61D,squinting face with tongue,0xF0 0x9F 0x98 0x9D,
U+1F92A,zany face,0xF0 0x9F 0xA4 0xAA,
U+1F61C,winking face with tongue,0xF0 0x9F 0x98 0x9C,
U+1F61B,face with tongue,0xF0 0x9F 0x98 0x9B,
U+1F60B,face savoring food,0xF0 0x9F 0x98 0x8B,
U+1F972,smiling face with tear,0xF0 0x9F 0xA5 0xB2,
U+1F619,kissing face with smiling eyes,0xF0 0x9F 0x98 0x99,
U+1F61A,kissing face with closed eyes,0xF0 0x9F 0x98 0x9A,
U+263A,smiling face,0xE2 0x98 0xBA,
U+1F617,kissing face,0xF0 0x9F 0x98 0x97,
U+1F618,face blowing a kiss,0xF0 0x9F 0x98 0x98,
U+1F929,star-struck,0xF0 0x9F 0xA4 0xA9,
U+1F60D,smiling face with heart-eyes,0xF0 0x9F 0x98 0x8D,
U+1F970,smiling face with hearts,0xF0 0x9F 0xA5 0xB0,
U+1F607,smiling face with halo,0xF0 0x9F 0x98 0x87,
U+1F60A,smiling face with smiling eyes,0xF0 0x9F 0x98 0x8A,
U+1F609,winking face,0xF0 0x9F 0x98 0x89,
U+1F643,upside-down face,0xF0 0x9F 0x99 0x83,
U+1F642,slightly smiling face,0xF0 0x9F 0x99 0x82,
U+1F602,face with tears of joy,0xF0 0x9F 0x98 0x82,
U+1F923,rolling on the floor laughing,0xF0 0x9F 0xA4 0xA3,
U+1F605,grinning face with sweat,0xF0 0x9F 0x98 0x85,
U+1F606,grinning squinting face,0xF0 0x9F 0x98 0x86,
U+1F601,beaming face with smiling eyes,0xF0 0x9F 0x98 0x81,
U+1F604,grinning face with smiling eyes,0xF0 0x9F 0x98 0x84,
U+1F603,grinning face with big eyes,0xF0 0x9F 0x98 0x83,
U+1F600,grinning face,0xF0 0x9F 0x98 0x80,
